Date,Time,BoxID,UserID,Latitude,Longitude,Quality,Satellites,Altitude,Speed,PLMN,Network,ScanType,TAC,CellID,ShortCellID,eNB,PCI,EARFCN,PWR,RSRQ,RSRP,DRX,CQI,N1_TAC,N1_CellID,N1_ShortCellID,N1_eNB,N1_PCI,N1_EARFCN,N1_PWR,N1_RSRQ,N1_RSRP,N1_DRX,N1_CQI,N2_TAC,N2_CellID,N2_ShortCellID,N2_eNB,N2_PCI,N2_EARFCN,N2_PWR,N2_RSRQ,N2_RSRP,N2_DRX,N2_CQI,N3_TAC,N3_CellID,N3_ShortCellID,N3_eNB,N3_PCI,N3_EARFCN,N3_PWR,N3_RSRQ,N3_RSRP,N3_DRX,N3_CQI,N4_TAC,N4_CellID,N4_ShortCellID,N4_eNB,N4_PCI,N4_EARFCN,N4_PWR,N4_RSRQ,N4_RSRP,N4_DRX,N4_CQI,N5_TAC,N5_CellID,N5_ShortCellID,N5_eNB,N5_PCI,N5_EARFCN,N5_PWR,N5_RSRQ,N5_RSRP,N5_DRX,N5_CQI,N6_TAC,N6_CellID,N6_ShortCellID,N6_eNB,N6_PCI,N6_EARFCN,N6_PWR,N6_RSRQ,N6_RSRP,N6_DRX,N6_CQI,N7_TAC,N7_CellID,N7_ShortCellID,N7_eNB,N7_PCI,N7_EARFCN,N7_PWR,N7_RSRQ,N7_RSRP,N7_DRX,N7_CQI,N8_TAC,N8_CellID,N8_ShortCellID,N8_eNB,N8_PCI,N8_EARFCN,N8_PWR,N8_RSRQ,N8_RSRP,N8_DRX,N8_CQI,N9_TAC,N9_CellID,N9_ShortCellID,N9_eNB,N9_PCI,N9_EARFCN,N9_PWR,N9_RSRQ,N9_RSRP,N9_DRX,N9_CQI,N10_TAC,N10_CellID,N10_ShortCellID,N10_eNB,N10_PCI,N10_EARFCN,N10_PWR,N10_RSRQ,N10_RSRP,N10_DRX,N10_CQI,N11_TAC,N11_CellID,N11_ShortCellID,N11_eNB,N11_PCI,N11_EARFCN,N11_PWR,N11_RSRQ,N11_RSRP,N11_DRX,N11_CQI,N12_TAC,N12_CellID,N12_ShortCellID,N12_eNB,N12_PCI,N12_EARFCN,N12_PWR,N12_RSRQ,N12_RSRP,N12_DRX,N12_CQI,N13_TAC,N13_CellID,N13_ShortCellID,N13_eNB,N13_PCI,N13_EARFCN,N13_PWR,N13_RSRQ,N13_RSRP,N13_DRX,N13_CQI,N14_TAC,N14_CellID,N14_ShortCellID,N14_eNB,N14_PCI,N14_EARFCN,N14_PWR,N14_RSRQ,N14_RSRP,N14_DRX,N14_CQI,N15_TAC,N15_CellID,N15_ShortCellID,N15_eNB,N15_PCI,N15_EARFCN,N15_PWR,N15_RSRQ,N15_RSRP,N15_DRX,N15_CQI
25/5/2024,11:31:27,356151100961201,24May25_105434.6.nmf,53.3638458,-1.4259253,1,13,233,51,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-73,-7,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:28,356151100961201,24May25_105434.6.nmf,53.3638458,-1.4259253,1,13,233,51,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-75,-9,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:28,356151100961201,24May25_105434.6.nmf,53.3638458,-1.4259253,1,13,233,51,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-11,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:29,356151100961201,24May25_105434.6.nmf,53.3636818,-1.4262502,1,13,234,53,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-77,-6,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:29,356151100961201,24May25_105434.6.nmf,53.3636818,-1.4262502,1,13,234,53,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-71,-10,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:29,356151100961201,24May25_105434.6.nmf,53.3636818,-1.4262502,1,13,234,53,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-71,-10,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:30,356151100961201,24May25_105434.6.nmf,53.3635902,-1.4264027,1,14,235,52,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-81,-6,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:30,356151100961201,24May25_105434.6.nmf,53.3635902,-1.4264027,1,14,235,52,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-6,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:31,356151100961201,24May25_105434.6.nmf,53.3634987,-1.4265536,1,14,235,52,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-73,-8,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:31,356151100961201,24May25_105434.6.nmf,53.3634987,-1.4265536,1,14,235,52,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-77,-5,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:31,356151100961201,24May25_105434.6.nmf,53.3634987,-1.4265536,1,14,235,52,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-72,-13,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:32,356151100961201,24May25_105434.6.nmf,53.3634071,-1.4266826,1,13,237,50,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-72,-13,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:33,356151100961201,24May25_105434.6.nmf,53.3634071,-1.4266826,1,13,237,50,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-69,-11,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:33,356151100961201,24May25_105434.6.nmf,53.3634071,-1.4266826,1,13,237,50,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-11,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:33,356151100961201,24May25_105434.6.nmf,53.3633118,-1.4267905,1,13,238,49,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-11,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:34,356151100961201,24May25_105434.6.nmf,53.3632202,-1.4268918,1,13,238,46,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-75,-6,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:34,356151100961201,24May25_105434.6.nmf,53.3632202,-1.4268918,1,13,238,46,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-69,-7,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:34,356151100961201,24May25_105434.6.nmf,53.3632202,-1.4268918,1,13,238,46,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-69,-7,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:35,356151100961201,24May25_105434.6.nmf,53.363121,-1.4269753,1,13,239,42,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-76,-7,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:35,356151100961201,24May25_105434.6.nmf,53.363121,-1.4269753,1,13,239,42,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-76,-7,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:36,356151100961201,24May25_105434.6.nmf,53.3630333,-1.4270436,1,13,240,37,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-75,-12,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:36,356151100961201,24May25_105434.6.nmf,53.3630333,-1.4270436,1,13,240,37,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-9,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:37,356151100961201,24May25_105434.6.nmf,53.3629532,-1.4270988,1,13,240,30,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-9,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:37,356151100961201,24May25_105434.6.nmf,53.3629532,-1.4270988,1,13,240,30,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-76,-12,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:37,356151100961201,24May25_105434.6.nmf,53.3629532,-1.4270988,1,13,240,30,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-7,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:38,356151100961201,24May25_105434.6.nmf,53.3628922,-1.4271483,1,13,240,25,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-7,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:39,356151100961201,24May25_105434.6.nmf,53.3628616,-1.4272081,1,13,241,21,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-72,-10,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:39,356151100961201,24May25_105434.6.nmf,53.3628616,-1.4272081,1,13,241,21,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-75,-7,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:40,356151100961201,24May25_105434.6.nmf,53.3628464,-1.4273039,1,13,240,23,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-11,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:40,356151100961201,24May25_105434.6.nmf,53.3628464,-1.4273039,1,13,240,23,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-76,-7,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:40,356151100961201,24May25_105434.6.nmf,53.3628464,-1.4273039,1,13,240,23,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-76,-7,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:41,356151100961201,24May25_105434.6.nmf,53.3628616,-1.4273967,1,13,241,21,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-67,-9,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:41,356151100961201,24May25_105434.6.nmf,53.3628616,-1.4273967,1,13,241,21,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-71,-6,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:42,356151100961201,24May25_105434.6.nmf,53.3628998,-1.4274691,1,13,241,19,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-71,-6,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:42,356151100961201,24May25_105434.6.nmf,53.3628998,-1.4274691,1,13,241,19,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-65,-8,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:42,356151100961201,24May25_105434.6.nmf,53.3628998,-1.4274691,1,13,241,19,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-67,-6,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:43,356151100961201,24May25_105434.6.nmf,53.3629379,-1.4275223,1,13,242,18,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-67,-6,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:44,356151100961201,24May25_105434.6.nmf,53.3629379,-1.4275223,1,13,242,18,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-77,-10,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:44,356151100961201,24May25_105434.6.nmf,53.3629379,-1.4275223,1,13,242,18,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-11,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:44,356151100961201,24May25_105434.6.nmf,53.3629646,-1.4275737,1,13,243,16,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-11,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:45,356151100961201,24May25_105434.6.nmf,53.3629913,-1.4276317,1,13,243,16,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-80,-9,-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:45,356151100961201,24May25_105434.6.nmf,53.3629913,-1.4276317,1,13,243,16,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-70,-11,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:45,356151100961201,24May25_105434.6.nmf,53.3629913,-1.4276317,1,13,243,16,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-70,-11,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:46,356151100961201,24May25_105434.6.nmf,53.3630104,-1.427687,1,13,243,15,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-74,-13,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:46,356151100961201,24May25_105434.6.nmf,53.3630104,-1.427687,1,13,243,15,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-13,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:47,356151100961201,24May25_105434.6.nmf,53.3630142,-1.427755,1,13,243,17,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-79,-13,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:31:47,356151100961201,24May25_105434.6.nmf,53.3630142,-1.427755,1,13,243,17,23415,Vodafone Ltd.,00000000 10000000,40968,3961368,24,15474,503,323,-84,-9,-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
